"PIXEL","GAL_LON","GAL_LAT","WEIGHT","TEMP","TEMP_SIG","RESID_TE"
"3321","2.657053E+02","5.554961E+01","4.773935E-01","2.731066E+00","2.273499E-04","-8.821487E-06"
"3322","2.591445E+02","5.774744E+01","8.058407E-01","2.730764E+00","1.749881E-04","-2.844334E-04"
"3323","2.644268E+02","5.829751E+01","5.544619E-01","2.730855E+00","2.109586E-04","-1.947880E-04"
"3324","2.689694E+02","5.593989E+01","4.132278E-01","2.731074E+00","2.443646E-04","5.722046E-06"
"3325","2.740874E+02","5.617458E+01","1.020687E+00","2.730641E+00","1.554844E-04","-4.124641E-04"
"3326","2.682742E+02","5.863735E+01","4.919028E-01","2.731191E+00","2.239718E-04","1.475811E-04"
"3327","2.737841E+02","5.885198E+01","1.040195E+00","2.730989E+00","1.540194E-04","-4.124641E-05"
"3328","2.774111E+02","1.664474E+01","7.759411E-01","2.730615E+00","1.783276E-04","4.792213E-05"
"3329","2.797082E+02","1.671711E+01","1.048383E+00","2.730875E+00","1.534168E-04","3.259182E-04"
"3330","2.774191E+02","1.989500E+01","9.589540E-01","2.730366E+00","1.604110E-04","-2.954006E-04"
"3331","2.797865E+02","1.995540E+01","1.082577E+00","2.730347E+00","1.509745E-04","-2.961159E-04"
"3332","2.818135E+02","1.686932E+01","9.893485E-01","2.730598E+00","1.579277E-04","6.556511E-05"
"3333","2.838845E+02","1.672237E+01","8.442461E-01","2.730588E+00","1.709616E-04","8.440018E-05"
"3334","2.821485E+02","2.010709E+01","8.563166E-01","2.730537E+00","1.697524E-04","-8.678436E-05"
"3335","2.843639E+02","1.996914E+01","8.845080E-01","2.730869E+00","1.670253E-04","2.746582E-04"
"3336","2.775581E+02","2.309595E+01","1.096373E+00","2.730796E+00","1.500216E-04","5.030632E-05"
"3337","2.799561E+02","2.288078E+01","8.556693E-01","2.730957E+00","1.698166E-04","2.377033E-04"
"3338","2.777022E+02","2.601365E+01","9.100404E-01","2.731042E+00","1.646655E-04","2.293587E-04"
"3339","2.800120E+02","2.594687E+01","9.890223E-01","2.730656E+00","1.579538E-04","-1.356602E-04"
"3340","2.823560E+02","2.290092E+01","1.007478E+00","2.730724E+00","1.565003E-04","2.789497E-05"
"3341","2.846656E+02","2.284472E+01","9.942926E-01","2.730685E+00","1.575346E-04","1.716614E-05"
"3342","2.827044E+02","2.597066E+01","1.364981E+00","2.731029E+00","1.344528E-04","2.632141E-04"
"3343","2.850912E+02","2.580400E+01","1.202976E+00","2.730763E+00","1.432203E-04","2.813339E-05"
"3344","2.864274E+02","1.650972E+01","9.488703E-01","2.730727E+00","1.612611E-04","2.629757E-04"
"3345","2.885475E+02","1.642776E+01","8.500438E-01","2.730607E+00","1.703775E-04","1.752377E-04"
"3346","2.868929E+02","1.975333E+01","9.207251E-01","2.730510E+00","1.637073E-04","-4.482269E-05"
"3347","2.889079E+02","1.953962E+01","9.198829E-01","2.730372E+00","1.637822E-04","-1.473427E-04"
"3348","2.904508E+02","1.637573E+01","1.132024E+00","2.730546E+00","1.476404E-04","1.466274E-04"
"3349","2.925186E+02","1.592838E+01","1.290504E+00","2.730416E+00","1.382781E-04","6.532669E-05"
"3350","2.913260E+02","1.915235E+01","1.229723E+00","2.730459E+00","1.416541E-04","-1.168251E-05"
"3351","2.938344E+02","1.919655E+01","1.454865E+00","2.730211E+00","1.302332E-04","-2.174377E-04"
"3352","2.870936E+02","2.293839E+01","8.039874E-01","2.730490E+00","1.751896E-04","-1.482964E-04"
"3353","2.895026E+02","2.268443E+01","9.706407E-01","2.730684E+00","1.594424E-04","8.654594E-05"
"3354","2.879028E+02","2.578535E+01","8.044883E-01","2.730578E+00","1.751351E-04","-1.201630E-04"
"3355","2.899995E+02","2.540493E+01","8.512265E-01","2.730873E+00","1.702591E-04","2.143383E-04"
"3356","2.919088E+02","2.237282E+01","1.202034E+00","2.730546E+00","1.432764E-04","-5.483627E-06"
"3357","2.943239E+02","2.213173E+01","1.546254E+00","2.730457E+00","1.263259E-04","-4.720688E-05"
"3358","2.929056E+02","2.536650E+01","1.302107E+00","2.730463E+00","1.376606E-04","-1.485348E-04"
"3359","2.952542E+02","2.477505E+01","1.539031E+00","2.730745E+00","1.266221E-04","1.881123E-04"
"3360","2.774411E+02","2.881272E+01","7.930370E-01","2.731277E+00","1.763950E-04","4.034042E-04"
"3361","2.802618E+02","2.892721E+01","8.749034E-01","2.730711E+00","1.679395E-04","-1.416206E-04"
"3362","2.777738E+02","3.195365E+01","8.189409E-01","2.730915E+00","1.735828E-04","-1.263618E-05"
"3363","2.805984E+02","3.161390E+01","8.392811E-01","2.730528E+00","1.714665E-04","-3.707409E-04"
"3364","2.829739E+02","2.909877E+01","9.399801E-01","2.730825E+00","1.620219E-04","-3.814697E-06"
"3365","2.856127E+02","2.873266E+01","1.156515E+00","2.730998E+00","1.460687E-04","2.055168E-04"
"3366","2.830658E+02","3.184176E+01","8.977461E-01","2.730620E+00","1.657892E-04","-2.589226E-04"
"3367","2.860419E+02","3.161129E+01","1.234527E+00","2.731075E+00","1.413783E-04","2.334118E-04"
"3368","2.778387E+02","3.477015E+01","7.543939E-01","2.730751E+00","1.808564E-04","-2.191067E-04"
"3369","2.808386E+02","3.472932E+01","9.629225E-01","2.730369E+00","1.600801E-04","-5.764961E-04"
"3370","2.781290E+02","3.767820E+01","9.434379E-01","2.730831E+00","1.617247E-04","-1.730919E-04"
"3371","2.809738E+02","3.756456E+01","6.702830E-01","2.730930E+00","1.918686E-04","-5.054474E-05"
"3372","2.836747E+02","3.456764E+01","1.006212E+00","2.730805E+00","1.565987E-04","-1.108646E-04"
"3373","2.864168E+02","3.454078E+01","1.064328E+00","2.731252E+00","1.522633E-04","3.669262E-04"
"3374","2.839175E+02","3.735371E+01","9.410465E-01","2.731064E+00","1.619301E-04","1.132488E-04"
"3375","2.867794E+02","3.732117E+01","8.421550E-01","2.730773E+00","1.711737E-04","-1.463890E-04"
"3376","2.887491E+02","2.882594E+01","6.433101E-01","2.731126E+00","1.958497E-04","3.731251E-04"
"3377","2.909659E+02","2.837683E+01","9.494222E-01","2.730839E+00","1.612142E-04","1.268387E-04"
"3378","2.892599E+02","3.186870E+01","5.631981E-01","2.731041E+00","2.093160E-04","2.362728E-04"
"3379","2.916163E+02","3.120969E+01","7.864259E-01","2.730651E+00","1.771349E-04","-1.080036E-04"
"3380","2.934443E+02","2.802286E+01","1.163799E+00","2.730594E+00","1.456110E-04","-7.057190E-05"
"3381","2.960279E+02","2.755522E+01","1.379369E+00","2.730627E+00","1.337497E-04","1.692772E-05"
"3382","2.942529E+02","3.078893E+01","1.089680E+00","2.730757E+00","1.504816E-04","4.816055E-05"
"3383","2.968997E+02","3.033638E+01","1.169668E+00","2.730797E+00","1.452452E-04","1.423359E-04"
"3384","2.898916E+02","3.417018E+01","6.950152E-01","2.730969E+00","1.884238E-04","1.339912E-04"
"3385","2.920920E+02","3.386954E+01","8.986315E-01","2.730919E+00","1.657075E-04","1.199245E-04"
"3386","2.906116E+02","3.695517E+01","6.753641E-01","2.730515E+00","1.911455E-04","-3.519058E-04"
"3387","2.931311E+02","3.628099E+01","8.300496E-01","2.730903E+00","1.724174E-04","8.177757E-05"
"3388","2.952180E+02","3.370758E+01","9.732206E-01","2.730727E+00","1.592309E-04","-2.074242E-05"
"3389","2.977929E+02","3.275354E+01","8.361524E-01","2.730852E+00","1.717870E-04","1.659393E-04"
"3390","2.962957E+02","3.609604E+01","8.909033E-01","2.730436E+00","1.664247E-04","-3.328323E-04"
"3391","2.989665E+02","3.506067E+01","1.031545E+00","2.730906E+00","1.546639E-04","2.000332E-04"
"3392","2.951086E+02","1.576268E+01","9.245180E-01","2.730449E+00","1.633711E-04","1.504421E-04"
"3393","2.973399E+02","1.580456E+01","1.402039E+00","2.730143E+00","1.326639E-04","-1.134872E-04"
"3394","2.960603E+02","1.902944E+01","9.412665E-01","2.730168E+00","1.619111E-04","-2.145767E-04"
"3395","2.983288E+02","1.858828E+01","1.410677E+00","2.730202E+00","1.322572E-04","-1.227856E-04"
"3396","2.997096E+02","1.551948E+01","1.308828E+00","2.729928E+00","1.373067E-04","-2.694130E-04"
"3397","3.019605E+02","1.520464E+01","1.616459E+00","2.730064E+00","1.235522E-04","-7.271767E-05"
"3398","3.007579E+02","1.835691E+01","1.287029E+00","2.730181E+00","1.384647E-04","-8.487701E-05"
"3399","3.032249E+02","1.789462E+01","1.517789E+00","2.730043E+00","1.275050E-04","-1.533031E-04"
"3400","2.969131E+02","2.202774E+01","1.081127E+00","2.730264E+00","1.510757E-04","-1.888275E-04"
"3401","2.994113E+02","2.146607E+01","1.494756E+00","2.730218E+00","1.284836E-04","-1.697540E-04"
"3402","2.977603E+02","2.478534E+01","1.231745E+00","2.730345E+00","1.415378E-04","-1.657009E-04"
"3403","3.005659E+02","2.414269E+01","1.388252E+00","2.730541E+00","1.333211E-04","1.041889E-04"
"3404","3.020596E+02","2.106757E+01","1.253789E+00","2.730075E+00","1.402881E-04","-2.448559E-04"
"3405","3.044103E+02","2.058385E+01","1.224462E+00","2.730300E+00","1.419582E-04","4.839897E-05"
"3406","3.030868E+02","2.369043E+01","1.109798E+00","2.730126E+00","1.491115E-04","-2.448559E-04"
"3407","3.058327E+02","2.309552E+01","9.943571E-01","2.730330E+00","1.575295E-04","3.790855E-05"
"3408","3.041653E+02","1.483310E+01","1.579245E+00","2.729817E+00","1.249995E-04","-2.560616E-04"
"3409","3.069678E+02","1.473899E+01","1.130854E+00","2.729959E+00","1.477168E-04","-4.124641E-05"
"3410","3.056299E+02","1.735317E+01","1.482066E+00","2.730011E+00","1.290326E-04","-1.101494E-04"
"3411","3.082493E+02","1.718281E+01","1.122230E+00","2.730082E+00","1.482832E-04","3.099442E-05"
"3412","3.092719E+02","1.407803E+01","1.320897E+00","2.730053E+00","1.366779E-04","1.351833E-04"
"3413","3.118493E+02","1.350709E+01","9.331062E-01","2.729550E+00","1.626176E-04","-2.775192E-04"
"3414","3.110612E+02","1.657080E+01","1.459935E+00","2.729872E+00","1.300068E-04","-8.392334E-05"
"3415","3.133608E+02","1.567311E+01","8.002133E-01","2.729825E+00","1.756023E-04","-3.600121E-05"
"3416","3.071074E+02","1.997541E+01","1.427960E+00","2.730219E+00","1.314543E-04","5.030632E-05"
"3417","3.098692E+02","1.930314E+01","1.104022E+00","2.730301E+00","1.495010E-04","2.236366E-04"
"3418","3.086622E+02","2.252023E+01","1.325402E+00","2.730371E+00","1.364455E-04","1.652241E-04"
"3419","3.111349E+02","2.153707E+01","1.013574E+00","2.730160E+00","1.560290E-04","4.625320E-05"
"3420","3.125253E+02","1.864870E+01","1.037126E+00","2.729900E+00","1.542472E-04","-8.559227E-05"
"3421","3.153452E+02","1.789839E+01","7.673394E-01","2.729911E+00","1.793243E-04","2.956390E-05"
"3422","3.138285E+02","2.054409E+01","1.097227E+00","2.729853E+00","1.499632E-04","-1.568794E-04"
"3423","3.168966E+02","1.970536E+01","5.982907E-01","2.729749E+00","2.030845E-04","-1.475811E-04"
"3424","2.986748E+02","2.733318E+01","9.735717E-01","2.730560E+00","1.592022E-04","5.006790E-06"
"3425","3.015963E+02","2.651611E+01","1.209781E+00","2.730558E+00","1.428169E-04","8.153915E-05"
"3426","2.995251E+02","2.997688E+01","1.140104E+00","2.730428E+00","1.471163E-04","-1.704693E-04"
"3427","3.028801E+02","2.901487E+01","1.151192E+00","2.730516E+00","1.464061E-04","6.914139E-06"
"3428","3.044353E+02","2.611060E+01","1.050458E+00","2.730199E+00","1.532652E-04","-2.062321E-04"
"3429","3.070019E+02","2.530180E+01","1.088821E+00","2.730262E+00","1.505410E-04","-6.318092E-05"
"3430","3.056358E+02","2.847614E+01","1.033080E+00","2.730471E+00","1.545489E-04","3.433228E-05"
"3431","3.085045E+02","2.756220E+01","1.043881E+00","2.730069E+00","1.537473E-04","-2.784729E-04"
"3432","3.005007E+02","3.253955E+01","1.006937E+00","2.730748E+00","1.565424E-04","1.156330E-04"
"3433","3.042614E+02","3.155011E+01","1.011049E+00","2.730461E+00","1.562237E-04","-7.534027E-05"
"3434","3.020319E+02","3.468934E+01","9.281418E-01","2.730561E+00","1.630519E-04","-8.130074E-05"
"3435","3.057034E+02","3.381852E+01","8.306048E-01","2.730610E+00","1.723597E-04","5.793571E-05"
"3436","3.068798E+02","3.080593E+01","1.154883E+00","2.730452E+00","1.461720E-04","-1.049042E-05"
"3437","3.098045E+02","2.966794E+01","1.109513E+00","2.730444E+00","1.491306E-04","7.510185E-05"
"3438","3.081519E+02","3.291347E+01","8.854785E-01","2.730646E+00","1.669337E-04","1.666546E-04"
"3439","3.114070E+02","3.203474E+01","1.205323E+00","2.730505E+00","1.430808E-04","1.201630E-04"
"3440","3.098402E+02","2.470716E+01","1.087039E+00","2.730118E+00","1.506643E-04","-1.213551E-04"
"3441","3.126560E+02","2.372266E+01","1.039595E+00","2.730048E+00","1.540639E-04","-9.059906E-05"
"3442","3.110448E+02","2.647083E+01","9.825152E-01","2.730375E+00","1.584760E-04","1.182556E-04"
"3443","3.140414E+02","2.580040E+01","1.036339E+00","2.730284E+00","1.543057E-04","1.237392E-04"
"3444","3.157070E+02","2.236036E+01","1.049471E+00","2.730255E+00","1.533373E-04","2.405643E-04"
"3445","3.181506E+02","2.156001E+01","6.439922E-01","2.729293E+00","1.957459E-04","-6.260872E-04"
"3446","3.173865E+02","2.457863E+01","6.615536E-01","2.730162E+00","1.931303E-04","1.277924E-04"
"3447","3.198377E+02","2.327468E+01","6.942540E-01","2.730063E+00","1.885271E-04","1.394749E-04"
"3448","3.127480E+02","2.861860E+01","1.287555E+00","2.730053E+00","1.384364E-04","-2.167225E-04"
"3449","3.153810E+02","2.773429E+01","5.539457E-01","2.730404E+00","2.110568E-04","2.260208E-04"
"3450","3.144960E+02","3.086796E+01","1.055545E+00","2.730501E+00","1.528955E-04","2.200603E-04"
"3451","3.167641E+02","2.947287E+01","8.780652E-01","2.730009E+00","1.676369E-04","-1.778603E-04"
"3452","3.188672E+02","2.621479E+01","6.588350E-01","2.730161E+00","1.935284E-04","1.213551E-04"
"3453","3.216003E+02","2.501954E+01","6.192347E-01","2.729603E+00","1.996206E-04","-3.223419E-04"
"3454","3.203581E+02","2.788371E+01","5.330331E-01","2.729800E+00","2.151572E-04","-2.446175E-04"
"3455","3.229978E+02","2.675365E+01","5.500322E-01","2.729774E+00","2.118063E-04","-1.611710E-04"
"3456","2.781581E+02","4.060527E+01","9.671942E-01","2.730841E+00","1.597262E-04","-1.912117E-04"
"3457","2.815320E+02","4.000308E+01","6.947632E-01","2.730766E+00","1.884580E-04","-2.353191E-04"
"3458","2.782274E+02","4.332389E+01","8.958290E-01","2.731436E+00","1.659665E-04","3.862381E-04"
"3459","2.814016E+02","4.285939E+01","8.368953E-01","2.730700E+00","1.717107E-04","-3.242493E-04"
"3460","2.843730E+02","4.002682E+01","1.051509E+00","2.730956E+00","1.531887E-04","-1.859665E-05"
"3461","2.872604E+02","4.000539E+01","8.568276E-01","2.730763E+00","1.697017E-04","-1.811981E-04"
"3462","2.848217E+02","4.274094E+01","1.243640E+00","2.731153E+00","1.408593E-04","1.599789E-04"
"3463","2.879200E+02","4.270433E+01","8.002913E-01","2.731013E+00","1.755937E-04","5.292892E-05"
"3464","2.784555E+02","4.589116E+01","8.455839E-01","2.730942E+00","1.708263E-04","-1.170635E-04"
"3465","2.819712E+02","4.558343E+01","6.572235E-01","2.730846E+00","1.937655E-04","-1.864433E-04"
"3466","2.784219E+02","4.835005E+01","7.565686E-01","2.730981E+00","1.805963E-04","-8.201599E-05"
"3467","2.822374E+02","4.834809E+01","1.017572E+00","2.731006E+00","1.557221E-04","-3.075600E-05"
"3468","2.851676E+02","4.524934E+01","1.086126E+00","2.731048E+00","1.507276E-04","4.410744E-05"
"3469","2.883189E+02","4.539742E+01","6.311640E-01","2.731236E+00","1.977252E-04","2.636909E-04"
"3470","2.860093E+02","4.793176E+01","1.063854E+00","2.730986E+00","1.522973E-04","-1.835823E-05"
"3471","2.889224E+02","4.764938E+01","6.855738E-01","2.730624E+00","1.897169E-04","-3.502369E-04"
"3472","2.909554E+02","3.919481E+01","3.877836E-01","2.730774E+00","2.522541E-04","-1.161098E-04"
"3473","2.939411E+02","3.898454E+01","7.499813E-01","2.730776E+00","1.813877E-04","-6.937981E-05"
"3474","2.920204E+02","4.174967E+01","6.510754E-01","2.731162E+00","1.946782E-04","2.603531E-04"
"3475","2.951033E+02","4.160397E+01","7.112929E-01","2.730985E+00","1.862554E-04","1.277924E-04"
"3476","2.971966E+02","3.849406E+01","8.834220E-01","2.731027E+00","1.671279E-04","2.384186E-04"
"3477","3.004077E+02","3.792875E+01","1.312814E+00","2.730807E+00","1.370981E-04","8.177757E-05"
"3478","2.981257E+02","4.079620E+01","8.667484E-01","2.730767E+00","1.687277E-04","-3.528595E-05"
"3479","3.014359E+02","4.036927E+01","9.122587E-01","2.730855E+00","1.644652E-04","1.142025E-04"
"3480","2.930892E+02","4.473378E+01","5.641165E-01","2.730902E+00","2.091456E-04","-9.059906E-06"
"3481","2.960184E+02","4.394193E+01","7.227508E-01","2.730544E+00","1.847731E-04","-3.211498E-04"
"3482","2.941643E+02","4.739072E+01","6.323200E-01","2.730782E+00","1.975443E-04","-1.296997E-04"
"3483","2.970860E+02","4.650661E+01","9.140691E-01","2.730674E+00","1.643023E-04","-1.928806E-04"
"3484","2.994924E+02","4.340258E+01","1.112745E+00","2.730763E+00","1.489139E-04","-4.410744E-05"
"3485","3.024262E+02","4.269778E+01","9.744844E-01","2.730531E+00","1.591276E-04","-2.193451E-04"
"3486","3.009290E+02","4.586962E+01","1.084094E+00","2.730669E+00","1.508689E-04","-1.356602E-04"
"3487","3.042737E+02","4.484013E+01","1.174626E+00","2.730551E+00","1.449383E-04","-1.890659E-04"
"3488","2.785988E+02","5.106684E+01","1.032688E+00","2.731268E+00","1.545783E-04","2.081394E-04"
"3489","2.826918E+02","5.097187E+01","8.664081E-01","2.731075E+00","1.687609E-04","4.220009E-05"
"3490","2.789366E+02","5.366274E+01","1.005533E+00","2.730954E+00","1.566516E-04","-9.369850E-05"
"3491","2.831404E+02","5.355622E+01","8.538331E-01","2.730867E+00","1.699991E-04","-1.547337E-04"
"3492","2.868582E+02","5.066036E+01","1.370918E+00","2.730995E+00","1.341613E-04","-3.099442E-06"
"3493","2.900127E+02","5.033754E+01","7.136133E-01","2.730757E+00","1.859523E-04","-2.093315E-04"
"3494","2.871145E+02","5.324700E+01","1.153407E+00","2.730770E+00","1.462655E-04","-2.210140E-04"
"3495","2.902537E+02","5.279750E+01","5.308999E-01","2.730750E+00","2.155891E-04","-2.121925E-04"
"3496","2.788346E+02","5.621354E+01","9.172956E-01","2.731341E+00","1.640130E-04","3.080368E-04"
"3497","2.835688E+02","5.618688E+01","8.716294E-01","2.730556E+00","1.682547E-04","-4.477501E-04"
"3498","2.791520E+02","5.888004E+01","1.032890E+00","2.730781E+00","1.545631E-04","-2.272129E-04"
"3499","2.839606E+02","5.863651E+01","1.049978E+00","2.730799E+00","1.533003E-04","-1.835823E-04"
"3500","2.879545E+02","5.573368E+01","1.367580E+00","2.731073E+00","1.343249E-04","1.001358E-04"
"3501","2.916693E+02","5.539851E+01","6.438515E-01","2.730723E+00","1.957673E-04","-2.167225E-04"
"3502","2.886879E+02","5.835426E+01","1.228670E+00","2.730664E+00","1.417149E-04","-2.856255E-04"
"3503","2.927556E+02","5.794135E+01","6.840658E-01","2.730790E+00","1.899258E-04","-1.256466E-04"
"3504","2.951877E+02","4.974443E+01","5.515910E-01","2.730773E+00","2.115068E-04","-1.323223E-04"
"3505","2.985707E+02","4.899640E+01","9.163468E-01","2.730884E+00","1.640979E-04","2.622604E-05"
"3506","2.961907E+02","5.182989E+01","5.936711E-01","2.731092E+00","2.038732E-04","1.969337E-04"
"3507","3.000212E+02","5.132122E+01","8.824171E-01","2.730620E+00","1.672230E-04","-2.243519E-04"
"3508","3.020580E+02","4.817860E+01","8.811327E-01","2.730990E+00","1.673448E-04","1.883507E-04"
"3509","3.058882E+02","4.708524E+01","9.595063E-01","2.730513E+00","1.603648E-04","-2.179146E-04"
"3510","3.037665E+02","5.031430E+01","9.470123E-01","2.730793E+00","1.614192E-04","7.390976E-06"
"3511","3.076364E+02","4.921213E+01","9.175395E-01","2.730885E+00","1.639912E-04","1.695156E-04"
"3512","2.972646E+02","5.423907E+01","6.239482E-01","2.730815E+00","1.988652E-04","-6.580353E-05"
"3513","3.012042E+02","5.363174E+01","9.587156E-01","2.730816E+00","1.604309E-04","-1.382828E-05"
"3514","2.987656E+02","5.680427E+01","7.375793E-01","2.730822E+00","1.829063E-04","-3.457069E-05"
"3515","3.025403E+02","5.595225E+01","8.454525E-01","2.730675E+00","1.708395E-04","-1.356602E-04"
"3516","3.051506E+02","5.251000E+01","9.961663E-01","2.730775E+00","1.573864E-04","4.053116E-06"
"3517","3.091722E+02","5.145948E+01","1.053568E+00","2.730736E+00","1.530388E-04","3.409386E-05"
"3518","3.071997E+02","5.487635E+01","1.168759E+00","2.730711E+00","1.453016E-04","-3.385544E-05"
"3519","3.107415E+02","5.363863E+01","1.118294E+00","2.730610E+00","1.485439E-04","-7.486343E-05"
"3520","3.033890E+02","3.696024E+01","8.223352E-01","2.730474E+00","1.732242E-04","-1.811981E-04"
"3521","3.069791E+02","3.606308E+01","8.749034E-01","2.730349E+00","1.679395E-04","-2.174377E-04"
"3522","3.046765E+02","3.967297E+01","1.132673E+00","2.730616E+00","1.475981E-04","-5.507469E-05"
